{'artist': 'Faster Pussycat', 'song': 'Arizona Indian Doll', 'genre': 'Metal', 'alternative_artist': 'The Pussycat Dolls', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Venus in Furs', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'See You In Hell', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'We Hate You', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Vinum Sabbathi', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Barbarian', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Turn Off Your Mind', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Scorpio Curse', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Patterns of Evil', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Doom Mantia', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'We Love the Dead', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Night Child', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Dunwich', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Torquemada 71', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Hear the Sirens Scream', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'The Chosen Few', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Raptus', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Time To Die', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Wicked Caresses', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Necromania', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Witchcult Today', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Demon Lung', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Funeral of Your Mind', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Return to the Sun of Nothingness', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': "Lucifer's Slaves", 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Black Magic Rituals & Perversions', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'I Am Nothing', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Wizard in Black', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Return Trip', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'The Reaper', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Solarian 13', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Mourning Prayer', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Incense For the Damned', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'SadioWitch', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Mourning of the Magicians', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Ivixor B / Phase Inducer', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Son of Nothing', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Saturnine', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Destroy Those Who Love God', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Mountains of Mars', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Saturn Dethroned', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Behemoth', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Wooden Pipe', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Electric Wizard', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Illimitable Nebulie', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Mourning Prayer, Pt. I', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Black Butterfly', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': "Devil's Bride", 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Another Perfect Day?', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'The Living Dead at Manchester Morgue', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': "Saturn's Children", 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Eko Eko Azarak: Invocation / Ritual', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Flower of Evil A.K.A. Malifore', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Master of Alchemy I. House of Whipcord / Ii.The Black Drug', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'The Outsider', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'The Sun Has Turned to Black', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'We Live', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': '...A Chosen Few', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Mother of Serpents', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Priestess of Mars', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'We, The Undead', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Night of the Shape', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Eternal / Thy Grief Eternal / Lord of Putrefaction', 'song': 'Swathed in Black', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Megahera', 'song': 'The Electric Wizard', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Eternal / Thy Grief Eternal / Lord of Putrefaction', 'song': 'Wings over a Black Funeral', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Incited', 'song': 'In the Grips', 'genre': 'Metal', 'alternative_artist': 'Death Grips', 'add_to_final_records': True}
{'artist': 'Grip Inc.', 'song': 'Colors of Death', 'genre': 'Metal', 'alternative_artist': 'Death Grips', 'add_to_final_records': True}
{'artist': 'Offal', 'song': 'The Cold Grips of Death', 'genre': 'Metal', 'alternative_artist': 'Death Grips', 'add_to_final_records': True}
{'artist': 'Fetid Zombie', 'song': 'The Cold Grip of Death', 'genre': 'Metal', 'alternative_artist': 'Death Grips', 'add_to_final_records': True}
{'artist': 'Slipknot', 'song': 'Liberate', 'genre': 'Metal', 'alternative_artist': 'Liberace', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Damaged', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Blues Balls', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Perineum', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Gods and Monsters', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': '2 Die 4', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Soul of a Robot', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Gein with Envy', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Death Valley', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': "Fiddler's", 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Denouement', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'Alice Cooper, John 5, Billy Sheehan & Vinny Appice', 'song': 'Santa Claws Is Coming To Town', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Sugar Foot Rag', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': "Dead Man's Dream", 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Pulling Strings', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Sweet Georgia Brown', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Flatlines, Thin Lines', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Vertigo', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Needles, CA', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Salt Creek', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'John 5', 'song': 'Zugg Island Convict', 'genre': 'Metal', 'alternative_artist': 'John 5', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Speed of Light', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Pride', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Skies Are Falling', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Prologue', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Vainglory', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Autumn Leaves', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'God Versus Devil', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Waterfall', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'My Friends', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Wrath', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Snow', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Water', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Diana', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Storm', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Nature', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Lust', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'I Need an Angel', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Paradise Lost', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Feelings', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Earth', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Greed', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Arabian Nights', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Envy', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Behnam Zandi - The Return of the Hero', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Delusion', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Symphony of Nature', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Sloth', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Never Give Up', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Fire', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Sunburn', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Free Republic of Iran', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Acedia', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Reborn', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Industrial Kill Nature', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Road to Hell', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Battle March', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Gluttony', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Winter Solace', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Setúbal', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
{'artist': 'Xmafax', 'song': 'Hurricane', 'genre': 'Metal', 'alternative_artist': 'XmafaX', 'add_to_final_records': True}
