{'artist': 'Dick Dale', 'song': "It's Beginning to Look a Lot Like Christmas", 'genre': 'Holiday', 'alternative_artist': 'Dick Dale', 'add_to_final_records': True}
{'artist': 'Bob Dylan', 'song': "O' Little Town of Bethlehem", 'genre': 'Holiday', 'alternative_artist': 'O-Town', 'add_to_final_records': True}
{'artist': 'Burl Ives', 'song': 'Santa Claus Is Coming to Town', 'genre': 'Holiday', 'alternative_artist': 'O-Town', 'add_to_final_records': True}
{'artist': 'Katharine McPhee', 'song': 'Medley: O Little Town of Bethlehem / Away In a Manger', 'genre': 'Holiday', 'alternative_artist': 'O-Town', 'add_to_final_records': True}
{'artist': 'Kari Jobe', 'song': 'O Little Town of Bethlehem/ Away In a Manger', 'genre': 'Holiday', 'alternative_artist': 'O-Town', 'add_to_final_records': True}
{'artist': 'Beegie Adair', 'song': 'O Little Town of Bethlehem / When You Wish Upon a Star Medley', 'genre': 'Holiday', 'alternative_artist': 'O-Town', 'add_to_final_records': True}
{'artist': 'Burl Ives', 'song': 'Oh, Little Town of Bethlehem', 'genre': 'Holiday', 'alternative_artist': 'O-Town', 'add_to_final_records': True}
{'artist': 'Annie Lennox', 'song': 'Oh Little Town of Bethlehem', 'genre': 'Holiday', 'alternative_artist': 'O-Town', 'add_to_final_records': True}
{'artist': 'Cyndi Thomson', 'song': 'Have Yourself a Merry Little Christmas', 'genre': 'Holiday', 'alternative_artist': 'Cyndi Thomson', 'add_to_final_records': True}
{'artist': 'Little Big Town', 'song': 'Have Yourself A Merry Little Christmas', 'genre': 'Holiday', 'alternative_artist': 'Little Big Town', 'add_to_final_records': True}
{'artist': 'Little Big Town', 'song': 'Have Yourself a Merry Little Christmas', 'genre': 'Holiday', 'alternative_artist': 'Little Big Town', 'add_to_final_records': True}
{'artist': 'Little Big Town', 'song': 'Go Tell It On the Mountain', 'genre': 'Holiday', 'alternative_artist': 'Little Big Town', 'add_to_final_records': True}
{'artist': 'Michael W. Smith', 'song': 'Silent Night (feat. Little Big Town)', 'genre': 'Holiday', 'alternative_artist': 'Little Big Town', 'add_to_final_records': True}
{'artist': 'Kasey Tyndall', 'song': 'Silent Night', 'genre': 'Holiday', 'alternative_artist': 'Kasey Tyndall', 'add_to_final_records': True}
{'artist': 'Clay Walker', 'song': 'Blue Christmas', 'genre': 'Holiday', 'alternative_artist': 'Clay Walker', 'add_to_final_records': True}
{'artist': 'Clay Walker', 'song': "I'll Be Home for Christmas", 'genre': 'Holiday', 'alternative_artist': 'Clay Walker', 'add_to_final_records': True}
{'artist': 'Kenny Chesney', 'song': 'All I Want for Christmas Is a Real Good Tan', 'genre': 'Holiday', 'alternative_artist': 'Kenny Chesney', 'add_to_final_records': True}
{'artist': 'Kenny Chesney', 'song': 'Thank God for Kids', 'genre': 'Holiday', 'alternative_artist': 'Kenny Chesney', 'add_to_final_records': True}
{'artist': 'Kenny Chesney', 'song': 'Christmas In Dixie', 'genre': 'Holiday', 'alternative_artist': 'Kenny Chesney', 'add_to_final_records': True}
{'artist': 'Kenny Chesney', 'song': 'Jingle Bells', 'genre': 'Holiday', 'alternative_artist': 'Kenny Chesney', 'add_to_final_records': True}
{'artist': 'Kenny Chesney', 'song': 'The Angel At the Top of My Tree', 'genre': 'Holiday', 'alternative_artist': 'Kenny Chesney', 'add_to_final_records': True}
{'artist': 'Kenny Chesney', 'song': 'Silver Bells', 'genre': 'Holiday', 'alternative_artist': 'Kenny Chesney', 'add_to_final_records': True}
{'artist': 'Kenny Chesney', 'song': 'Silent Night', 'genre': 'Holiday', 'alternative_artist': 'Kenny Chesney', 'add_to_final_records': True}
{'artist': 'Kenny Chesney', 'song': 'O Little Town of Bethlehem', 'genre': 'Holiday', 'alternative_artist': 'Kenny Chesney', 'add_to_final_records': True}
{'artist': 'Kenny Chesney', 'song': 'Just a Kid', 'genre': 'Holiday', 'alternative_artist': 'Kenny Chesney', 'add_to_final_records': True}
{'artist': 'Kenny Chesney', 'song': "I'll Be Home for Christmas", 'genre': 'Holiday', 'alternative_artist': 'Kenny Chesney', 'add_to_final_records': True}
{'artist': 'B2K & Jhené Aiko', 'song': 'Santa Baby', 'genre': 'Holiday', 'alternative_artist': 'B2K', 'add_to_final_records': True}
{'artist': 'B2K', 'song': "Why'd You Leave Me On Christmas", 'genre': 'Holiday', 'alternative_artist': 'B2K', 'add_to_final_records': True}
{'artist': 'B2K', 'song': 'Jingle Bells', 'genre': 'Holiday', 'alternative_artist': 'B2K', 'add_to_final_records': True}
{'artist': 'B2K', 'song': 'Santa Hooked Me Up', 'genre': 'Holiday', 'alternative_artist': 'B2K', 'add_to_final_records': True}
{'artist': 'B2K', 'song': 'Rain & Snow', 'genre': 'Holiday', 'alternative_artist': 'B2K', 'add_to_final_records': True}
{'artist': 'B2K', 'song': 'Santa Claus Is Coming to Town', 'genre': 'Holiday', 'alternative_artist': 'B2K', 'add_to_final_records': True}
{'artist': 'B2K', 'song': 'Rudolph the Red-Nosed Reindeer', 'genre': 'Holiday', 'alternative_artist': 'B2K', 'add_to_final_records': True}
{'artist': 'B2K featuring BATMAN of IMx', 'song': "Everyone's Home for Christmas", 'genre': 'Holiday', 'alternative_artist': 'B2K', 'add_to_final_records': True}
{'artist': 'B2K featuring TG4', 'song': 'Sexy Boy Christmas', 'genre': 'Holiday', 'alternative_artist': 'B2K', 'add_to_final_records': True}
{'artist': 'B2K featuring IMx', 'song': 'My First Christmas', 'genre': 'Holiday', 'alternative_artist': 'B2K', 'add_to_final_records': True}
{'artist': 'Guy Clark, Vince Gill, Dan Seals & Fred Knobloch', 'song': "When Heaven's Calling", 'genre': 'Holiday', 'alternative_artist': 'Dan Seals', 'add_to_final_records': True}
{'artist': 'Alabama', 'song': 'The Blessings', 'genre': 'Holiday', 'alternative_artist': 'Randy Owen', 'add_to_final_records': True}
{'artist': 'Alabama', 'song': 'When It Comes to Christmas', 'genre': 'Holiday', 'alternative_artist': 'Randy Owen', 'add_to_final_records': True}
{'artist': 'Alabama', 'song': 'The Christmas Spirit', 'genre': 'Holiday', 'alternative_artist': 'Randy Owen', 'add_to_final_records': True}
{'artist': 'Louise Mandrell', 'song': 'All I Want for Christmas (Dear Is You)', 'genre': 'Holiday', 'alternative_artist': 'Louise Mandrell', 'add_to_final_records': True}
{'artist': 'Louise Mandrell', 'song': 'Silent Night', 'genre': 'Holiday', 'alternative_artist': 'Louise Mandrell', 'add_to_final_records': True}
{'artist': 'Zakk Wylde', 'song': 'White Christmas', 'genre': 'Holiday', 'alternative_artist': 'Zakk Wylde', 'add_to_final_records': True}
{'artist': 'Leaders Of The New School, Michele Weeks & The Boys Choir of Harlem', 'song': 'Glory To God', 'genre': 'Holiday', 'alternative_artist': 'New Boyz', 'add_to_final_records': True}
{'artist': 'Chuck Berry', 'song': 'Run Rudolph Run', 'genre': 'Holiday', 'alternative_artist': 'Chuck Berry', 'add_to_final_records': True}
{'artist': 'Chuck Berry', 'song': 'Merry Christmas Baby', 'genre': 'Holiday', 'alternative_artist': 'Chuck Berry', 'add_to_final_records': True}
{'artist': 'Pretenders', 'song': 'Have Yourself a Merry Little Christmas', 'genre': 'Holiday', 'alternative_artist': 'The Pretenders', 'add_to_final_records': True}
{'artist': 'Britney Spears', 'song': 'My Only Wish (This Year)', 'genre': 'Holiday', 'alternative_artist': 'Britney Spears', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'O Holy Night', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'Do You Hear What I Hear', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'Silver Bells', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Elvis Presley & Martina McBride', 'song': 'Blue Christmas', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'What Child Is This', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'Have Yourself a Merry Little Christmas', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'Away In a Manger', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'Silent Night', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'Winter Wonderland', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'Let It Snow! Let It Snow! Let It Snow!', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'O Come All Ye Faithful', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'Hark! The Herald Angels Sing', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'Jingle Bells', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'White Christmas', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'The Christmas Song (Chestnuts Roasting On an Open Fire)', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': "I'll Be Home for Christmas", 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'Please Come Home For Christmas', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Martina McBride', 'song': 'Let It Snow, Let It Snow, Let It Snow', 'genre': 'Holiday', 'alternative_artist': 'Martina McBride', 'add_to_final_records': True}
{'artist': 'Steven Tyler', 'song': "Rockin' On Top of the World", 'genre': 'Holiday', 'alternative_artist': 'Steven Tyler', 'add_to_final_records': True}
{'artist': 'Laura Benanti, Nora Blackall, Patti Cohenour, Martha Hawley, Mary Kate Law, Jeanne Lehman, Rebecca Luker, Betsi Morrison, Lynn Pinto, Julie Prosser, Sylvia Rhyne, Michelle Rios, Kristie Dale Sanders, Margaret Shafer & Steven Tyler', 'song': 'Silent Night', 'genre': 'Holiday', 'alternative_artist': 'Steven Tyler', 'add_to_final_records': True}
{'artist': 'Rebecca Luker, Kristie Dale Sanders, Mary Kate Law, Martha Hawley, Sylvia Rhyne, Margaret Shafer, Siri Howard, Jeanne Lehman, Jeanine Tesori & Steven Tyler', 'song': 'Simple Things', 'genre': 'Holiday', 'alternative_artist': 'Steven Tyler', 'add_to_final_records': True}
{'artist': 'Glee Cast', 'song': 'Hanukkah, Oh Hanukkah (Glee Cast Version)', 'genre': 'Holiday', 'alternative_artist': 'Steven Tyler', 'add_to_final_records': True}
{'artist': 'Bette Midler & Johnny Mathis', 'song': 'Winter Wonderland / Let It Snow! Let It Snow! Let It Snow!', 'genre': 'Holiday', 'alternative_artist': 'Bette Midler', 'add_to_final_records': True}
{'artist': 'Bette Midler', 'song': 'Cool Yule', 'genre': 'Holiday', 'alternative_artist': 'Bette Midler', 'add_to_final_records': True}
{'artist': 'Bette Midler', 'song': 'From a Distance', 'genre': 'Holiday', 'alternative_artist': 'Bette Midler', 'add_to_final_records': True}
{'artist': 'Bette Midler', 'song': 'Mele Kalikimaka', 'genre': 'Holiday', 'alternative_artist': 'Bette Midler', 'add_to_final_records': True}
{'artist': 'Bette Midler', 'song': 'Have Yourself a Merry Little Christmas', 'genre': 'Holiday', 'alternative_artist': 'Bette Midler', 'add_to_final_records': True}
{'artist': 'Bette Midler', 'song': 'Merry Christmas', 'genre': 'Holiday', 'alternative_artist': 'Bette Midler', 'add_to_final_records': True}
{'artist': 'Bette Midler', 'song': "I've Got My Love to Keep Me Warm", 'genre': 'Holiday', 'alternative_artist': 'Bette Midler', 'add_to_final_records': True}
{'artist': 'Bette Midler', 'song': "I'll Be Home for Christmas", 'genre': 'Holiday', 'alternative_artist': 'Bette Midler', 'add_to_final_records': True}
{'artist': 'Bette Midler', 'song': 'O Come, O Come, Emmanuel', 'genre': 'Holiday', 'alternative_artist': 'Bette Midler', 'add_to_final_records': True}
{'artist': 'Bette Midler', 'song': 'White Christmas', 'genre': 'Holiday', 'alternative_artist': 'Bette Midler', 'add_to_final_records': True}
{'artist': 'Bette Midler', 'song': "What Are You Doing New Year's Eve?", 'genre': 'Holiday', 'alternative_artist': 'Bette Midler', 'add_to_final_records': True}
{'artist': 'Joey + Rory', 'song': "It's Christmas Time", 'genre': 'Holiday', 'alternative_artist': 'Joey + Rory', 'add_to_final_records': True}
{'artist': 'Joey + Rory', 'song': 'Blue Christmas', 'genre': 'Holiday', 'alternative_artist': 'Joey + Rory', 'add_to_final_records': True}
{'artist': 'Joey + Rory', 'song': 'Another Wonderful Christmas', 'genre': 'Holiday', 'alternative_artist': 'Joey + Rory', 'add_to_final_records': True}
{'artist': 'Joey + Rory', 'song': 'Let It Snow (Somewhere Else)', 'genre': 'Holiday', 'alternative_artist': 'Joey + Rory', 'add_to_final_records': True}
{'artist': 'Joey + Rory', 'song': 'Away in a Manager', 'genre': 'Holiday', 'alternative_artist': 'Joey + Rory', 'add_to_final_records': True}
{'artist': 'Joey + Rory', 'song': "I Know What Santa's Getting for Christmas", 'genre': 'Holiday', 'alternative_artist': 'Joey + Rory', 'add_to_final_records': True}
{'artist': 'Joey + Rory', 'song': 'The Diamond O', 'genre': 'Holiday', 'alternative_artist': 'Joey + Rory', 'add_to_final_records': True}
{'artist': 'Joey + Rory', 'song': "Come Sit On Santa Claus' Lap", 'genre': 'Holiday', 'alternative_artist': 'Joey + Rory', 'add_to_final_records': True}
{'artist': 'Joey + Rory', 'song': 'If We Make It Through December', 'genre': 'Holiday', 'alternative_artist': 'Joey + Rory', 'add_to_final_records': True}
{'artist': 'Joey + Rory', 'song': "What the Hell (It's the Holidays)", 'genre': 'Holiday', 'alternative_artist': 'Joey + Rory', 'add_to_final_records': True}
{'artist': 'Joey + Rory', 'song': 'The Gift', 'genre': 'Holiday', 'alternative_artist': 'Joey + Rory', 'add_to_final_records': True}
{'artist': 'Joey + Rory', 'song': 'Remember Me', 'genre': 'Holiday', 'alternative_artist': 'Joey + Rory', 'add_to_final_records': True}
{'artist': 'Julie Lee With Mike Farris & Rod McGaha', 'song': 'Go Tell It On the Mountain', 'genre': 'Holiday', 'alternative_artist': 'Mike Farris', 'add_to_final_records': True}
{'artist': 'Gwen Stefani', 'song': 'You Make It Feel Like Christmas (feat. Blake Shelton)', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'Gwen Stefani', 'song': 'Jingle Bells', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'Gwen Stefani', 'song': 'Santa Baby', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'Gwen Stefani', 'song': 'My Gift Is You', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'Gwen Stefani', 'song': 'Last Christmas', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'Gwen Stefani', 'song': 'Let It Snow', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'Gwen Stefani', 'song': 'White Christmas', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'Gwen Stefani', 'song': 'When I Was a Little Girl', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'Gwen Stefani', 'song': 'Under the Christmas Lights', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'Gwen Stefani', 'song': 'Silent Night', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'Gwen Stefani', 'song': 'Christmas Eve', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'Gwen Stefani', 'song': 'Never Kissed Anyone With Blue Eyes Before You', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'No Doubt', 'song': 'Oi To the World', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'No Doubt', 'song': 'Oi to the World', 'genre': 'Holiday', 'alternative_artist': 'No Doubt', 'add_to_final_records': True}
{'artist': 'Clay Aiken', 'song': 'Mary, Did You Know', 'genre': 'Holiday', 'alternative_artist': 'Clay Aiken', 'add_to_final_records': True}
{'artist': 'Clay Aiken', 'song': 'O, Holy Night', 'genre': 'Holiday', 'alternative_artist': 'Clay Aiken', 'add_to_final_records': True}
{'artist': 'Clay Aiken', 'song': "What Are You Doing New Year's Eve?", 'genre': 'Holiday', 'alternative_artist': 'Clay Aiken', 'add_to_final_records': True}
{'artist': 'Clay Aiken', 'song': 'Merry Christmas With Love', 'genre': 'Holiday', 'alternative_artist': 'Clay Aiken', 'add_to_final_records': True}
{'artist': 'Clay Aiken', 'song': "Don't Save It All for Christmas Day", 'genre': 'Holiday', 'alternative_artist': 'Clay Aiken', 'add_to_final_records': True}
{'artist': 'Clay Aiken', 'song': 'Joy to the World', 'genre': 'Holiday', 'alternative_artist': 'Clay Aiken', 'add_to_final_records': True}
{'artist': 'Clay Aiken', 'song': 'Silent Night', 'genre': 'Holiday', 'alternative_artist': 'Clay Aiken', 'add_to_final_records': True}
{'artist': 'Clay Aiken', 'song': 'Sleigh Ride', 'genre': 'Holiday', 'alternative_artist': 'Clay Aiken', 'add_to_final_records': True}
{'artist': 'Clay Aiken', 'song': 'Hark the Herald Angels Sing / O Come All Ye Faithful', 'genre': 'Holiday', 'alternative_artist': 'Clay Aiken', 'add_to_final_records': True}
{'artist': 'Clay Aiken', 'song': 'The Christmas Song (Chestnuts Roasting On an Open Fire)', 'genre': 'Holiday', 'alternative_artist': 'Clay Aiken', 'add_to_final_records': True}
